_id,vehicle,datetime,x,y,speed
54cd9ee7f2de61324fcefdae,51B02724,1422761737,106.781105,10.6571116666667,0.0
54cd9f0af2de61324fcf0ce7,51B02724,1422761767,106.781105,10.6571116666667,0.0
54cd9f23f2de61324fcf1266,51B02724,1422761797,106.781105,10.6571116666667,0.0
54cd9f46f2de61324fcf2108,51B02724,1422761827,106.781105,10.6571116666667,0.0
54cd9f5ef2de61324fcf26ab,51B02724,1422761857,106.781105,10.6571116666667,0.0
54cd9f7af2de61324fcf304e,51B02724,1422761887,106.781105,10.6571116666667,0.0
54cd9fa2f2de61324fcf3b36,51B02724,1422761917,106.781105,10.6571116666667,0.0
54cd9fbbf2de61324fcf4490,51B02724,1422761947,106.781105,10.6571116666667,0.0
54cd9fdaf2de61324fcf4f73,51B02724,1422761977,106.781105,10.6571116666667,0.0
54cd9ff2f2de61324fcf58c5,51B02724,1422762007,106.781105,10.6571116666667,0.0
54cda017f2de61324fcf6371,51B02724,1422762037,106.781105,10.6571116666667,0.0
54cda02ff2de61324fcf6d01,51B02724,1422762067,106.781105,10.6571116666667,0.0
54cda054f2de61324fcf77f0,51B02724,1422762097,106.781105,10.6571116666667,0.0
54cda073f2de61324fcf8177,51B02724,1422762127,106.781105,10.6571116666667,0.0
54cda090f2de61324fcf8cee,51B02724,1422762157,106.781105,10.6571116666667,0.0
54cda0b0f2de61324fcf9685,51B02724,1422762187,106.781105,10.6571116666667,0.0
54cda0caf2de61324fcfa1d8,51B02724,1422762217,106.781105,10.6571116666667,0.0
54cda0edf2de61324fcfab94,51B02724,1422762247,106.781105,10.6571116666667,0.0
54cda103f2de61324fcfb1d6,51B02724,1422762277,106.781105,10.6571116666667,0.0
54cda125f2de61324fcfc083,51B02724,1422762307,106.781105,10.6571116666667,0.0
54cda13ff2de61324fcfc6e7,51B02724,1422762337,106.781105,10.6571116666667,0.0
54cda163f2de61324fcfd5e0,51B02724,1422762367,106.781105,10.6571116666667,0.0
54cda17af2de61324fcfdbe8,51B02724,1422762397,106.781105,10.6571116666667,0.0
54cda19ff2de61324fcfea7b,51B02724,1422762427,106.781105,10.6571116666667,0.0
54cda1b7f2de61324fcff03a,51B02724,1422762457,106.781105,10.6571116666667,0.0
54cda1daf2de61324fcffecd,51B02724,1422762487,106.781105,10.6571116666667,0.0
54cda1f3f2de61324fd0049e,51B02724,1422762518,106.781105,10.6571116666667,0.0
54cda219f2de61324fd012ea,51B02724,1422762547,106.781105,10.6571116666667,0.0
54cda234f2de61324fd0189c,51B02724,1422762577,106.781105,10.6571116666667,0.0
54cda255f2de61324fd021ed,51B02724,1422762607,106.781105,10.6571116666667,0.0
54cda26ef2de61324fd02cdf,51B02724,1422762637,106.781105,10.6571116666667,0.0
54cda286f2de61324fd03639,51B02724,1422762667,106.781105,10.6571116666667,0.0
54cda2aaf2de61324fd04125,51B02724,1422762697,106.781105,10.6571116666667,0.0
54cda2c2f2de61324fd04b21,51B02724,1422762728,106.781105,10.6571116666667,0.0
54cda2e6f2de61324fd0563d,51B02724,1422762758,106.781105,10.6571116666667,0.0
54cda307f2de61324fd06082,51B02724,1422762788,106.781105,10.6571116666667,0.0
54cda322f2de61324fd06bb5,51B02724,1422762818,106.781105,10.6571116666667,0.0
54cda345f2de61324fd075de,51B02724,1422762848,106.781105,10.6571116666667,0.0
54cda35ff2de61324fd080e2,51B02724,1422762878,106.781105,10.6571116666667,0.0
54cda385f2de61324fd08ae4,51B02724,1422762908,106.781105,10.6571116666667,0.0
54cda39ff2de61324fd095e8,51B02724,1422762938,106.781105,10.6571116666667,0.0
54cda3baf2de61324fd09ffe,51B02724,1422762968,106.781105,10.6571116666667,0.0
54cda3d5f2de61324fd0aa9d,51B02724,1422762998,106.781105,10.6571116666667,0.0
54cda3f9f2de61324fd0b42d,51B02724,1422763028,106.781105,10.6571116666667,0.0
54cda40ff2de61324fd0b9d7,51B02724,1422763058,106.781105,10.6571116666667,0.0
54cda433f2de61324fd0c896,51B02724,1422763088,106.781105,10.6571116666667,0.0
54cda450f2de61324fd0ce2a,51B02724,1422763118,106.781105,10.6571116666667,0.0
54cda474f2de61324fd0dcca,51B02724,1422763148,106.781105,10.6571116666667,0.0
54cda487f2de61324fd0e25a,51B02724,1422763178,106.781105,10.6571116666667,0.0
